ID,NAME,BOT_ID,MISSION_ID,ORDER,CREATIVE_NAME,learn_data,Story,LEARN_MECHANISM (LLM type),Activity_Category,STATUS,Level_bot_id,ICON,estimate time,,
190326_65,Phù thuỷ chế thuốc,1344,117.296,131.68,Phù thuỷ chế thuốc,"{
  ""words"": [
    { ""word"": ""litter"", ""translation"": ""xả rác"" },
    { ""word"": ""walk"", ""translation"": ""đi bộ"" },
    { ""word"": ""on"", ""translation"": ""trên"" },
    { ""word"": ""grass"", ""translation"": ""cỏ"" },
    { ""word"": ""swim"", ""translation"": ""bơi"" },
    { ""word"": ""in"", ""translation"": ""trong"" },
    { ""word"": ""pond"", ""translation"": ""ao"" },
    { ""word"": ""play"", ""translation"": ""chơi"" },
    { ""word"": ""loud"", ""translation"": ""to"" },
    { ""word"": ""music"", ""translation"": ""nhạc"" },
    { ""word"": ""pick"", ""translation"": ""hái"" },
    { ""word"": ""flowers"", ""translation"": ""hoa"" },
    { ""word"": ""climb"", ""translation"": ""leo"" },
    { ""word"": ""trees"", ""translation"": ""cây"" }
  ]
}",Cùng đưa chiếc máy bay giấy của cậu đáp đúng vị trí,WORK_FLOW,Khởi động,ACTIVE,"{
  ""default"": {
    ""EN"": 1344
  }
}",,,,
190326_66,Đi chơi công viên cùng Kim và Jenny (phần 3),1384,117.296,131.69,Đi chơi công viên cùng Kim và Jenny (phần 3),"{
  ""words"": [
    { ""word"": ""You"", ""translation"": ""bạn"" },
    { ""word"": ""mustn't"", ""translation"": ""không được"" },
    { ""word"": ""litter"", ""translation"": ""xả rác"" },
    { ""word"": ""walk"", ""translation"": ""đi bộ"" },
    { ""word"": ""on"", ""translation"": ""trên"" },
    { ""word"": ""grass"", ""translation"": ""cỏ"" },
    { ""word"": ""What"", ""translation"": ""cái gì"" },
    { ""word"": ""you"", ""translation"": ""bạn"" },
    { ""word"": ""do"", ""translation"": ""làm"" },
    { ""word"": ""in"", ""translation"": ""trong"" },
    { ""word"": ""park"", ""translation"": ""công viên"" },
    { ""word"": ""They"", ""translation"": ""họ"" },
    { ""word"": ""play"", ""translation"": ""chơi"" },
    { ""word"": ""loud"", ""translation"": ""to"" },
    { ""word"": ""music"", ""translation"": ""nhạc"" }
  ]
}",Cùng tìm hiểu về sở thích của các bạn nhỏ,WORK_FLOW,Tạo câu đơn,ACTIVE,"{
  ""default"": {
    ""EN"": 1384
  }
}",,,,
190326_67,Nhiệm vụ công viên (phần 1),1598,117.296,131.7,Nhiệm vụ công viên (phần 1),"{
  ""words"": []
 }",Pika muốn trò chuyện một chút với cậu về chủ đề này,AGENT,Thực hành giao tiếp,ACTIVE,"{
  ""default"": {
    ""EN"": 1598
  }
}",,,,
190326_68,Thử tài câu cá - Môi trường,1361,117.297,131.71,Thử tài câu cá - Môi trường,"{
  ""words"": [
    { ""word"": ""You"", ""translation"": ""bạn"" },
    { ""word"": ""mustn't"", ""translation"": ""không được"" },
    { ""word"": ""litter"", ""translation"": ""xả rác"" },
    { ""word"": ""walk"", ""translation"": ""đi bộ"" },
    { ""word"": ""on"", ""translation"": ""trên"" },
    { ""word"": ""grass"", ""translation"": ""cỏ"" },
    { ""word"": ""swim"", ""translation"": ""bơi"" },
    { ""word"": ""in"", ""translation"": ""trong"" },
    { ""word"": ""pond"", ""translation"": ""ao"" },
    { ""word"": ""play"", ""translation"": ""chơi"" },
    { ""word"": ""loud"", ""translation"": ""to"" },
    { ""word"": ""music"", ""translation"": ""nhạc"" },
    { ""word"": ""pick"", ""translation"": ""hái"" },
    { ""word"": ""flowers"", ""translation"": ""hoa"" },
    { ""word"": ""climb"", ""translation"": ""leo"" },
    { ""word"": ""trees"", ""translation"": ""cây"" }
  ]
}",Độc lạ Popa: Dùng khả năng tiếng Anh thần sầu để xua đuổi bầy sâu bọ đang quay trở lại và trả lời bình yên cho khu vườn. ,WORK_FLOW,Khởi động,ACTIVE,"{
  ""default"": {
    ""EN"": 1361
  }
}",,,,
190326_69,Nhiệm vụ công viên (phần 2),1599,117.297,131.72,Nhiệm vụ công viên (phần 2),"{
  ""words"": []
 }",Pika muốn trò chuyện một chút với cậu về chủ đề này,AGENT,Thực hành giao tiếp,ACTIVE,"{
  ""default"": {
    ""EN"": 1599
  }
}",,,,
190326_70,Game - Vòng quay may mắn,1357,117.298,131.73,Game - Vòng quay may mắn,"{
  ""words"": [
    { ""word"": ""You"", ""translation"": ""bạn"" },
    { ""word"": ""mustn't"", ""translation"": ""không được"" },
    { ""word"": ""swim"", ""translation"": ""bơi"" },
    { ""word"": ""in"", ""translation"": ""trong"" },
    { ""word"": ""pond"", ""translation"": ""ao"" },
    { ""word"": ""pick"", ""translation"": ""hái"" },
    { ""word"": ""flowers"", ""translation"": ""hoa"" },
    { ""word"": ""walk"", ""translation"": ""đi bộ"" },
    { ""word"": ""on"", ""translation"": ""trên"" },
    { ""word"": ""grass"", ""translation"": ""cỏ"" },
    { ""word"": ""play"", ""translation"": ""chơi"" },
    { ""word"": ""loud"", ""translation"": ""to"" },
    { ""word"": ""music"", ""translation"": ""nhạc"" },
    { ""word"": ""climb"", ""translation"": ""leo"" },
    { ""word"": ""trees"", ""translation"": ""cây"" },
    { ""word"": ""litter"", ""translation"": ""xả rác"" },
    { ""word"": ""she"", ""translation"": ""cô ấy"" }
  ]
}",Trả lời đúng - trúng phần quà,WORK_FLOW,Khởi động,ACTIVE,"{
  ""default"": {
    ""EN"": 1357
  }
}",,,,
190326_71,Kiện hàng bí mật,-1,117.298,131.74,Kiện hàng bí mật,"{
  ""words"": []
 }",Cùng tìm hiểu về sở thích của các bạn nhỏ,AGENT,Tạo bài nói,UP_COMING,"{
  ""default"": {
    ""EN"": 1278
  }
}",,,,
190326_72,Nhiệm vụ vlogger - Nói về môi trường,1385,117.298,131.75,Nhiệm vụ vlogger - Nói về môi trường,"{
  ""words"": []
 }",Cùng quay video chia sẻ về sở thích của cậu với các bạn nhỏ ở hành tinh Popa,WORK_FLOW,Dự án cá nhân,ACTIVE_NOT_DISPLAY,"{
  ""default"": {
    ""EN"": 1385
  }
}",,,,
190326_73,Nhắc nhở nhiệm vụ,1387,117.299,131.76,Nhắc nhở nhiệm vụ,"{
  ""words"": []
 }","Cậu ơi, đừng quên thử thách vlogger tuần này nhé",WORK_FLOW,Nhắc nhẹ,ACTIVE_NOT_DISPLAY,"{
  ""default"": {
    ""EN"": 1387
  }
}",,,,
190326_74,Cùng đi chơi công viên,1542,117.3,131.77,Cùng đi chơi công viên,"{
  ""words"": []
 }",Tuần vừa qua của cậu thế nào?,WORK_FLOW,Hát cùng Pika,ACTIVE,"{
  ""default"": {
    ""EN"": 1542
  }
}",,,,
190326_74.1,Tìm hiểu về sức khoẻ (phần 1),1362,117.301,131.78,Tìm hiểu về sức khoẻ (phần 1),"{
  ""words"": [
    { ""word"": ""headache"", ""translation"": ""đau đầu"" },
    { ""word"": ""stomachache"", ""translation"": ""đau bụng"" },
    { ""word"": ""cold"", ""translation"": ""cảm lạnh"" }
  ]
}",Cùng tìm hiểu về sở thích của các bạn nhỏ,WORK_FLOW,Nạp cụm,ACTIVE,"{
  ""default"": {
    ""EN"": 1362
  }
}",,,,
190326_74.2,Tìm hiểu về sức khoẻ (phần 2),1363,117.301,131.79,Tìm hiểu về sức khoẻ (phần 2),"{
  ""words"": [
    { ""word"": ""cough"", ""translation"": ""ho"" },
    { ""word"": ""sore"", ""translation"": ""đau"" },
    { ""word"": ""throat"", ""translation"": ""họng"" },
    { ""word"": ""toothache"", ""translation"": ""đau răng"" }
  ]
}",Cùng tìm hiểu về sở thích của các bạn nhỏ,WORK_FLOW,Nạp cụm,ACTIVE,"{
  ""default"": {
    ""EN"": 1363
  }
}",,,,
190326_74.3,Bị ốm thì như nào nhỉ?,1391,117.301,131.791,Bị ốm thì như nào nhỉ?,"{
  ""words"": []
 }",Cùng tìm hiểu về sở thích của các bạn nhỏ,AGENT,Thực hành giao tiếp,ACTIVE,"{
  ""default"": {
    ""EN"": 1391
  }
}",,,,
190326_75,Thử thách đoán từ – Sức khoẻ,1341,117.301,131.8,Thử thách đoán từ – Sức khoẻ,"{
  ""words"": [
    { ""word"": ""stomachache"", ""translation"": ""đau bụng"" },
    { ""word"": ""cough"", ""translation"": ""ho"" },
    { ""word"": ""sore"", ""translation"": ""đau"" },
    { ""word"": ""throat"", ""translation"": ""họng"" },
    { ""word"": ""toothache"", ""translation"": ""đau răng"" }
  ]
}",Đánh thức những chú rồng con đáng yêu bằng khả năng ghi nhớ và phát âm,WORK_FLOW,Luyện tập cụm từ,ACTIVE,"{
  ""default"": {
    ""EN"": 1341
  }
}",,,,
190326_76,Phù thuỷ chế thuốc,1345,117.302,131.81,Phù thuỷ chế thuốc,"{
  ""words"": [
    { ""word"": ""headache"", ""translation"": ""đau đầu"" },
    { ""word"": ""stomachache"", ""translation"": ""đau bụng"" },
    { ""word"": ""cold"", ""translation"": ""cảm lạnh"" },
    { ""word"": ""cough"", ""translation"": ""ho"" },
    { ""word"": ""sore"", ""translation"": ""đau"" },
    { ""word"": ""throat"", ""translation"": ""họng"" },
    { ""word"": ""toothache"", ""translation"": ""đau răng"" }
  ]
}",Cùng đưa chiếc máy bay giấy của cậu đáp đúng vị trí,WORK_FLOW,Khởi động,ACTIVE,"{
  ""default"": {
    ""EN"": 1345
  }
}",,,,
190326_77,Hỏi thăm bạn ốm,1383,117.302,131.82,Hỏi thăm bạn ốm,"{
  ""words"": [
    { ""word"": ""I"", ""translation"": ""tôi"" },
    { ""word"": ""have"", ""translation"": ""bị"" },
    { ""word"": ""headache"", ""translation"": ""đau đầu"" },
    { ""word"": ""stomachache"", ""translation"": ""đau bụng"" },
    { ""word"": ""Are"", ""translation"": ""có phải"" },
    { ""word"": ""you"", ""translation"": ""bạn"" },
    { ""word"": ""feeling"", ""translation"": ""cảm thấy"" },
    { ""word"": ""okay"", ""translation"": ""ổn"" },
    { ""word"": ""She"", ""translation"": ""cô ấy"" },
    { ""word"": ""toothache"", ""translation"": ""đau răng"" }
  ]
}",Cùng tìm hiểu về sở thích của các bạn nhỏ,WORK_FLOW,Tạo câu đơn,ACTIVE,"{
  ""default"": {
    ""EN"": 1383
  }
}",,,,
190326_78,Nhiệm vụ sức khoẻ (phần 1),1600,117.302,131.83,Nhiệm vụ sức khoẻ (phần 1),"{
  ""words"": []
 }",Pika muốn trò chuyện một chút với cậu về chủ đề này,AGENT,Thực hành giao tiếp,ACTIVE,"{
  ""default"": {
    ""EN"": 1600
  }
}",,,,
190326_79,Thử tài câu cá - Sức khoẻ,1349,117.303,131.84,Thử tài câu cá - Sức khoẻ,"{
  ""words"": [
    { ""word"": ""headache"", ""translation"": ""đau đầu"" },
    { ""word"": ""stomachache"", ""translation"": ""đau bụng"" },
    { ""word"": ""cold"", ""translation"": ""cảm lạnh"" },
    { ""word"": ""cough"", ""translation"": ""ho"" },
    { ""word"": ""sore"", ""translation"": ""đau"" },
    { ""word"": ""throat"", ""translation"": ""họng"" },
    { ""word"": ""toothache"", ""translation"": ""đau răng"" }
  ]
}",Độc lạ Popa: Dùng khả năng tiếng Anh thần sầu để xua đuổi bầy sâu bọ đang quay trở lại và trả lời bình yên cho khu vườn. ,WORK_FLOW,Khởi động,ACTIVE,"{
  ""default"": {
    ""EN"": 1349
  }
}",,,,
190326_80,Nhiệm vụ sức khoẻ (phần 2),1601,117.303,131.85,Nhiệm vụ sức khoẻ (phần 2),"{
  ""words"": []
 }",Pika muốn trò chuyện một chút với cậu về chủ đề này,AGENT,Thực hành giao tiếp,ACTIVE,"{
  ""default"": {
    ""EN"": 1601
  }
}",,,,
190326_81,Game - Vòng quay may mắn,1343,117.304,131.86,Game - Vòng quay may mắn,"{
  ""words"": [
    { ""word"": ""I"", ""translation"": ""tôi"" },
    { ""word"": ""cold"", ""translation"": ""cảm lạnh"" },
    { ""word"": ""sore"", ""translation"": ""đau"" },
    { ""word"": ""throat"", ""translation"": ""họng"" },
    { ""word"": ""stomachache"", ""translation"": ""đau bụng"" },
    { ""word"": ""cough"", ""translation"": ""ho"" },
    { ""word"": ""He"", ""translation"": ""anh ấy"" },
    { ""word"": ""toothache"", ""translation"": ""đau răng"" },
    { ""word"": ""headache"", ""translation"": ""đau đầu"" },
    { ""word"": ""She"", ""translation"": ""cô ấy"" }
  ]
}",Trả lời đúng - trúng phần quà,WORK_FLOW,Khởi động,ACTIVE,"{
  ""default"": {
    ""EN"": 1343
  }
}",,,,
190326_82,Bóc túi mù cùng Pika,-1,117.304,131.87,Bóc túi mù cùng Pika,"{
  ""words"": []
 }",Cùng tìm hiểu về sở thích của các bạn nhỏ,AGENT,Tạo bài nói,UP_COMING,"{
  ""default"": {
    ""EN"": 1278
  }
}",,,,
190326_83,Nhiệm vụ vlogger - Nói về sức khoẻ,1386,117.304,131.88,Nhiệm vụ vlogger - Nói về sức khoẻ,"{
  ""words"": []
 }",Cùng quay video chia sẻ về sở thích của cậu với các bạn nhỏ ở hành tinh Popa,WORK_FLOW,Dự án cá nhân,ACTIVE_NOT_DISPLAY,"{
  ""default"": {
    ""EN"": 1386
  }
}",,,,
190326_84,Nhắc nhở nhiệm vụ,1388,117.305,131.89,Nhắc nhở nhiệm vụ,"{
  ""words"": []
 }","Cậu ơi, đừng quên thử thách vlogger tuần này nhé",WORK_FLOW,Nhắc nhẹ,ACTIVE_NOT_DISPLAY,"{
  ""default"": {
    ""EN"": 1388
  }
}",,,,
190326_85,Để cậu luôn khỏe mạnh,1543,117.306,131.9,Để cậu luôn khỏe mạnh,"{
  ""words"": []
 }",Tuần vừa qua của cậu thế nào?,WORK_FLOW,Hát cùng Pika,ACTIVE,"{
  ""default"": {
    ""EN"": 1543
  }
}",,,,
190326_85.1,Khám phá các loại nhạc cụ (phần 1),1364,117.307,131.91,Khám phá các loại nhạc cụ (phần 1),"{
  ""words"": [
    { ""word"": ""piano"", ""translation"": ""đàn piano"" },
    { ""word"": ""guitar"", ""translation"": ""đàn guitar"" },
    { ""word"": ""drums"", ""translation"": ""trống"" }
  ]
}",Cùng tìm hiểu về sở thích của các bạn nhỏ,WORK_FLOW,Nạp cụm,ACTIVE,"{
  ""default"": {
    ""EN"": 1364
  }
}",,,,
190326_85.2,Khám phá các loại nhạc cụ (phần 2),1365,117.307,131.92,Khám phá các loại nhạc cụ (phần 2),"{
  ""words"": [
    { ""word"": ""violin"", ""translation"": ""đàn violin"" },
    { ""word"": ""flute"", ""translation"": ""sáo"" },
    { ""word"": ""trumpet"", ""translation"": ""kèn trumpet"" }
  ]
}",Cùng tìm hiểu về sở thích của các bạn nhỏ,WORK_FLOW,Nạp cụm,ACTIVE,"{
  ""default"": {
    ""EN"": 1365
  }
}",,,,
190326_85.3,Muôn loại nhạc cụ,1392,117.307,131.93,Muôn loại nhạc cụ,"{
  ""words"": []
 }",Cùng tìm hiểu về sở thích của các bạn nhỏ,AGENT,Thực hành giao tiếp,ACTIVE,"{
  ""default"": {
    ""EN"": 1392
  }
}",,,,
190326_86,Thử thách đoán từ – Nhạc cụ,1342,117.307,131.93,Thử thách đoán từ – Nhạc cụ,"{
  ""words"": [
    { ""word"": ""guitar"", ""translation"": ""đàn guitar"" },
    { ""word"": ""trumpet"", ""translation"": ""kèn trumpet"" },
    { ""word"": ""violin"", ""translation"": ""đàn violin"" },
    { ""word"": ""flute"", ""translation"": ""sáo"" },
    { ""word"": ""piano"", ""translation"": ""đàn piano"" }
  ]
}",Đánh thức những chú rồng con đáng yêu bằng khả năng ghi nhớ và phát âm,WORK_FLOW,Luyện tập cụm từ,ACTIVE,"{
  ""default"": {
    ""EN"": 1342
  }
}",,,,
190326_87,Phù thuỷ chế thuốc,1346,117.308,131.94,Phù thuỷ chế thuốc,"{
  ""words"": [
    { ""word"": ""piano"", ""translation"": ""đàn piano"" },
    { ""word"": ""guitar"", ""translation"": ""đàn guitar"" },
    { ""word"": ""violin"", ""translation"": ""đàn violin"" },
    { ""word"": ""flute"", ""translation"": ""sáo"" },
    { ""word"": ""drums"", ""translation"": ""trống"" },
    { ""word"": ""trumpet"", ""translation"": ""kèn trumpet"" }
  ]
}",Cùng đưa chiếc máy bay giấy của cậu đáp đúng vị trí,WORK_FLOW,Khởi động,ACTIVE,"{
  ""default"": {
    ""EN"": 1346
  }
}",,,,
190326_88,Khám phá nhạc cụ,1371,117.308,131.95,Khám phá nhạc cụ,"{
  ""words"": [
    { ""word"": ""I"", ""translation"": ""tôi"" },
    { ""word"": ""can"", ""translation"": ""có thể"" },
    { ""word"": ""play"", ""translation"": ""chơi"" },
    { ""word"": ""piano"", ""translation"": ""đàn piano"" },
    { ""word"": ""guitar"", ""translation"": ""đàn guitar"" },
    { ""word"": ""What"", ""translation"": ""cái gì"" },
    { ""word"": ""you"", ""translation"": ""bạn"" },
    { ""word"": ""She"", ""translation"": ""cô ấy"" }
  ]
}",Cùng tìm hiểu về sở thích của các bạn nhỏ,WORK_FLOW,Tạo câu đơn,ACTIVE,"{
  ""default"": {
    ""EN"": 1371
  }
}",,,,
190326_89,Nhiệm vụ âm nhạc (phần 1),1609,117.308,131.96,Nhiệm vụ âm nhạc (phần 1),"{
  ""words"": []
 }",Pika muốn trò chuyện một chút với cậu về chủ đề này,AGENT,Thực hành giao tiếp,ACTIVE,"{
  ""default"": {
    ""EN"": 1609
  }
}",,,,
190326_90,Mở khoá rương báu - Âm nhạc,1369,117.309,131.97,Mở khoá rương báu - Âm nhạc,"{
  ""words"": [
    { ""word"": ""I"", ""translation"": ""tôi"" },
    { ""word"": ""can"", ""translation"": ""có thể"" },
    { ""word"": ""play"", ""translation"": ""chơi"" },
    { ""word"": ""piano"", ""translation"": ""đàn piano"" },
    { ""word"": ""guitar"", ""translation"": ""đàn guitar"" },
    { ""word"": ""drums"", ""translation"": ""trống"" },
    { ""word"": ""violin"", ""translation"": ""đàn violin"" },
    { ""word"": ""flute"", ""translation"": ""sáo"" },
    { ""word"": ""trumpet"", ""translation"": ""kèn trumpet"" }
  ]
}",Độc lạ Popa: Dùng khả năng tiếng Anh thần sầu để xua đuổi bầy sâu bọ đang quay trở lại và trả lời bình yên cho khu vườn. ,WORK_FLOW,Khởi động,ACTIVE,"{
  ""default"": {
    ""EN"": 1369
  }
}",,,,
190326_91,Nhiệm vụ âm nhạc (phần 2),1610,117.309,131.98,Nhiệm vụ âm nhạc (phần 2),"{
  ""words"": []
 }",Pika muốn trò chuyện một chút với cậu về chủ đề này,AGENT,Thực hành giao tiếp,ACTIVE,"{
  ""default"": {
    ""EN"": 1610
  }
}",,,,
190326_92,Game - Vòng quay may mắn,1358,117.31,131.99,Game - Vòng quay may mắn,"{
  ""words"": [
    { ""word"": ""go"", ""translation"": ""đi"" },
    { ""word"": ""to"", ""translation"": ""đến"" },
    { ""word"": ""beach"", ""translation"": ""bãi biển"" },
    { ""word"": ""play"", ""translation"": ""chơi"" },
    { ""word"": ""with"", ""translation"": ""với"" },
    { ""word"": ""friends"", ""translation"": ""bạn bè"" },
    { ""word"": ""visit"", ""translation"": ""thăm"" },
    { ""word"": ""grandparents"", ""translation"": ""ông bà"" },
    { ""word"": ""help"", ""translation"": ""giúp"" },
    { ""word"": ""parents"", ""translation"": ""bố mẹ"" },
    { ""word"": ""learn"", ""translation"": ""học"" },
    { ""word"": ""cook"", ""translation"": ""nấu ăn"" }
  ]
}",Trả lời đúng - trúng phần quà,WORK_FLOW,Khởi động,ACTIVE,"{
  ""default"": {
    ""EN"": 1358
  }
}",,,,
190326_93,Kiện hàng bí mật,-1,117.31,132,Kiện hàng bí mật,"{
  ""words"": []
 }",Cùng tìm hiểu về sở thích của các bạn nhỏ,AGENT,Tạo bài nói,UP_COMING,"{
  ""default"": {
    ""EN"": 1278
  }
}",,,,
190326_94,Nhiệm vụ vlogger - Nói về âm nhạc,1375,117.31,132.01,Nhiệm vụ vlogger - Nói về âm nhạc,"{
  ""words"": []
 }",Cùng quay video chia sẻ về sở thích của cậu với các bạn nhỏ ở hành tinh Popa,WORK_FLOW,Dự án cá nhân,ACTIVE_NOT_DISPLAY,"{
  ""default"": {
    ""EN"": 1375
  }
}",,,,
